111	0.000885	0.000366	-2.005222
111	0.001923	0.002594	-2.011506
111	-0.000122	0.000122	-2.017789
111	0.000885	0.002655	-2.024073
111	0.000000	-0.000519	-2.030356
111	0.001831	-0.000427	-2.036640
110	0.001343	0.000977	-2.042924
100	-0.000610	-0.000671	-2.049207
001	-0.001587	-0.000732	-2.055491
011	-0.002350	0.000916	-2.061774
110	0.000244	-0.001404	-2.068058
100	0.000397	-0.001526	-2.074342
000	0.000732	0.000183	-2.080625
000	-0.000336	0.000275	-2.086909
001	0.000702	0.000427	-2.093192
111	0.000885	-0.000916	-2.099476
111	0.000366	-0.001373	-2.105760
111	-0.000183	-0.000397	-2.112043
111	0.003235	0.000336	-2.118327
111	0.000763	0.001221	-2.124610
111	0.001190	0.002258	-2.130894
110	0.001099	0.001678	-2.137177
100	0.001434	0.003235	-2.143461
001	0.001190	0.000916	-2.149745
011	-0.000305	-0.001251	-2.156028
110	0.001648	0.001801	-2.162312
100	0.001282	0.001404	-2.168595
000	-0.000427	-0.000336	-2.174879
000	-0.001007	0.000366	-2.181163
001	-0.001099	0.000427	-2.187446
011	0.000610	0.000153	-2.193730
110	-0.000183	-0.001282	-2.200013
100	-0.002441	-0.001526	-2.206297
000	-0.000793	-0.001129	-2.212581
000	-0.001465	-0.001465	-2.218864
000	-0.001038	0.000702	-2.225148
000	-0.001190	-0.000458	-2.231431
000	-0.000336	-0.002136	-2.237715
000	0.001099	-0.000732	-2.243998
001	0.001068	-0.001160	-2.250282
011	-0.001221	0.000275	-2.256566
111	-0.001556	-0.001251	-2.262849
111	0.000366	-0.001312	-2.269133
111	0.000275	0.000946	-2.275416
111	0.001556	0.000916	-2.281700
111	0.001770	-0.000641	-2.287984
111	0.000427	-0.001465	-2.294267
111	-0.000702	-0.000641	-2.300551
111	-0.000427	-0.000458	-2.306834
110	0.000671	-0.001190	-2.313118
100	-0.000519	-0.000275	-2.319402
000	-0.001678	0.000092	-2.325685
000	-0.001495	0.001373	-2.331969
000	-0.001465	-0.000031	-2.338252
000	-0.001953	0.000549	-2.344536
000	-0.002655	0.001556	-2.350819
000	-0.001648	-0.000549	-2.357103
000	-0.003265	0.000000	-2.363387
001	-0.000946	-0.000916	-2.369670
011	-0.000031	-0.000732	-2.375954
110	0.001587	-0.000854	-2.382237
100	0.000336	-0.000061	-2.388521
000	-0.001312	0.000305	-2.394805
000	0.001373	-0.002136	-2.401088
000	0.000641	-0.000214	-2.407372
000	-0.000793	0.000244	-2.413655
000	0.000916	-0.000793	-2.419939
000	0.001282	-0.002319	-2.426222
001	0.000305	-0.001221	-2.432506
011	-0.000641	-0.000153	-2.438790
111	-0.000397	0.000275	-2.445073
111	0.001556	-0.000183	-2.451357
110	-0.001160	-0.000854	-2.457640
100	-0.000519	0.003052	-2.463924
000	-0.000793	-0.000824	-2.470208
000	-0.000427	-0.000610	-2.476491
001	-0.002625	0.001068	-2.482775
011	-0.001709	0.001007	-2.489058
111	-0.000427	0.000854	-2.495342
111	-0.002594	0.001160	-2.501626
110	-0.000610	0.003113	-2.507909
100	-0.001404	-0.000458	-2.514193
000	-0.000763	-0.001221	-2.520476
000	-0.000763	-0.000519	-2.526760
001	-0.002686	0.001129	-2.533043
011	-0.001129	0.000458	-2.539327
111	-0.002167	0.001007	-2.545611
111	-0.000336	0.001465	-2.551894
110	-0.001038	0.000244	-2.558178
100	-0.001373	0.000336	-2.564461
001	0.000366	0.001587	-2.570745
011	0.000427	0.000641	-2.577029
110	-0.000305	-0.000153	-2.583312
100	-0.001282	-0.000214	-2.589596
000	0.000610	-0.000854	-2.595879
000	-0.000732	-0.000031	-2.602163
000	0.000275	-0.001404	-2.608447
000	-0.000488	0.000946	-2.614730
000	-0.000610	0.000366	-2.621014
000	-0.001221	-0.000610	-2.627297
000	0.001831	0.000031	-2.633581
000	0.000122	0.001617	-2.639864
000	-0.002167	0.000854	-2.646148
001	-0.000244	0.001373	-2.652432
011	0.000061	0.001068	-2.658715
110	0.000305	0.000336	-2.664999
100	0.000305	-0.000427	-2.671282
001	-0.000427	0.000397	-2.677566
011	0.000305	-0.001831	-2.683850
110	-0.000854	-0.000183	-2.690133
100	0.000763	0.000122	-2.696417
001	-0.002197	0.000305	-2.702700
011	-0.001251	0.002716	-2.708984
111	0.001770	0.002716	-2.715267
111	0.001282	0.003387	-2.721551
110	0.001556	0.000031	-2.727835
100	0.000366	-0.002319	-2.734118
000	-0.002197	-0.001465	-2.740402
000	-0.000305	-0.001282	-2.746685
000	-0.000366	0.001343	-2.752969
000	0.000763	0.000397	-2.759253
000	-0.000427	-0.000458	-2.765536
000	-0.001312	-0.001434	-2.771820
000	-0.000061	-0.000580	-2.778103
000	0.000763	0.000275	-2.784387
001	0.000519	-0.000061	-2.790671
011	-0.000824	-0.000763	-2.796954
110	-0.000275	-0.001251	-2.803238
100	-0.001099	-0.001984	-2.809521
000	-0.001099	-0.001587	-2.815805
000	-0.001404	-0.000885	-2.822088
000	-0.001831	0.002106	-2.828372
000	0.000671	0.000458	-2.834656
001	0.001740	0.000122	-2.840939
011	-0.000214	0.001038	-2.847223
111	0.002228	0.003265	-2.853506
111	0.000824	0.000061	-2.859790
111	0.001617	-0.001434	-2.866074
111	0.002136	0.000275	-2.872357
111	0.000427	0.001007	-2.878641
111	0.000244	0.001831	-2.884924
111	-0.003082	0.001099	-2.891208
111	-0.000763	0.001862	-2.897492
111	0.001007	0.002228	-2.903775
111	0.000946	-0.000275	-2.910059
100	-0.001678	0.000183	-2.916342
001	0.000275	0.000153	-2.922626
011	-0.000458	-0.000092	-2.928909
110	0.001312	0.000824	-2.935193
100	0.000854	0.001648	-2.941477
001	0.000397	0.002625	-2.947760
011	0.000183	0.002808	-2.954044
111	-0.000488	0.000488	-2.960327
111	0.001312	-0.001648	-2.966611
111	0.002686	0.001434	-2.972895
111	0.000519	0.001251	-2.979178
111	0.001923	-0.000702	-2.985462
111	0.000885	0.001495	-2.991745
111	0.001038	-0.001190	-2.998029
111	0.000946	-0.001617	-3.004313
110	-0.001770	0.003662	-3.010596
100	-0.000641	0.001282	-3.016880
001	-0.000397	0.000519	-3.023163
011	0.000397	-0.001465	-3.029447
110	0.001740	-0.001282	-3.035730
100	0.000000	-0.002045	-3.042014
000	-0.001251	0.000214	-3.048298
000	0.000397	-0.000641	-3.054581
001	-0.001648	-0.002808	-3.060865
011	0.000641	-0.000183	-3.067148
110	0.000549	-0.001343	-3.073432
100	-0.001007	-0.002380	-3.079716
000	-0.001251	0.000824	-3.085999
000	0.001831	-0.001404	-3.092283
000	0.000977	0.002014	-3.098566
000	-0.000885	-0.002655	-3.104850
000	-0.001404	-0.002930	-3.111133
000	0.000000	-0.001129	-3.117417
001	-0.000031	-0.001587	-3.123701
011	-0.000031	0.000336	-3.129984
111	0.000061	0.002319	-3.136268
111	-0.000092	-0.000214	3.140634
110	-0.001556	0.001160	3.134350
100	0.000916	0.001801	3.128067
001	-0.000214	0.000977	3.121783
011	-0.001312	0.000214	3.115500
111	-0.002014	-0.000458	3.109216
111	0.001678	0.000885	3.102932
111	0.002289	0.000549	3.096649
111	0.002563	0.000397	3.090365
111	0.000549	-0.000092	3.084082
110	-0.001038	-0.001648	3.077798
100	0.002777	0.000610	3.071514
001	0.000946	-0.000854	3.065231
011	-0.000244	-0.002228	3.058947
110	-0.000702	-0.000641	3.052664
100	0.003448	0.001129	3.046380
000	0.001984	0.000275	3.040096
000	-0.001160	0.002869	3.033813
001	-0.000336	0.001923	3.027529
011	0.000763	-0.001953	3.021246
111	0.000549	-0.002228	3.014962
111	0.000977	0.000793	3.008679
110	0.000885	0.000427	3.002395
100	0.001404	-0.001221	2.996111
000	-0.001984	0.001801	2.989828
000	0.000488	-0.000092	2.983544
000	-0.001617	-0.001434	2.977261
000	-0.000305	-0.001251	2.970977
000	0.001465	0.000580	2.964693
000	-0.002533	-0.000488	2.958410
001	-0.001556	-0.000214	2.952126
011	0.000397	0.001892	2.945843
111	-0.000519	0.000641	2.939559
111	0.000519	0.001038	2.933275
110	0.000641	0.000580	2.926992
100	0.000000	0.000153	2.920708
001	-0.000244	-0.000763	2.914425
011	0.001923	0.000641	2.908141
111	0.000854	0.001404	2.901858
111	-0.001282	-0.000397	2.895574
110	0.000854	-0.000793	2.889290
100	0.001190	0.001129	2.883007
000	0.001373	-0.000305	2.876723
000	0.001526	-0.001221	2.870440
000	0.001434	-0.001160	2.864156
000	-0.003601	-0.000824	2.857872
000	-0.002228	-0.000427	2.851589
000	0.000183	0.000366	2.845305
000	0.001740	-0.001587	2.839022
000	-0.000092	-0.000031	2.832738
000	0.000275	0.000458	2.826455
000	-0.001190	-0.001953	2.820171
000	0.000153	-0.002411	2.813887
001	-0.001038	-0.001282	2.807604
011	0.000153	-0.002502	2.801320
110	0.001862	0.000122	2.795037
100	-0.002655	0.001709	2.788753
000	-0.000946	-0.000458	2.782469
000	0.002014	-0.000214	2.776186
000	-0.000610	-0.000366	2.769902
000	0.001373	0.000916	2.763619
001	0.000183	-0.001770	2.757335
011	0.000763	-0.000702	2.751051
110	-0.001343	0.001068	2.744768
100	-0.000885	-0.000244	2.738484
000	-0.000549	-0.001099	2.732201
000	-0.001312	-0.001129	2.725917
001	0.001526	-0.001923	2.719634
011	-0.003174	-0.000854	2.713350
110	0.000610	0.001434	2.707066
100	0.000397	-0.001984	2.700783
000	-0.000519	0.000000	2.694499
000	-0.001892	-0.001678	2.688216
000	-0.000671	-0.000580	2.681932
000	0.000153	0.000336	2.675648
001	-0.001099	0.001984	2.669365
011	-0.000305	0.000214	2.663081
111	0.002411	-0.001404	2.656798
111	-0.000580	-0.002380	2.650514
111	-0.000366	-0.001312	2.644230
111	-0.002869	0.001495	2.637947
111	-0.001770	0.001312	2.631663
111	0.002045	-0.000763	2.625380
111	0.001862	0.000458	2.619096
111	0.002655	-0.000793	2.612813
111	0.000122	0.002197	2.606529
111	-0.002167	0.002472	2.600245
110	-0.000488	0.000946	2.593962
100	0.000458	-0.001373	2.587678
000	0.000092	0.000641	2.581395
000	-0.001404	-0.001160	2.575111
001	-0.000519	0.001526	2.568827
011	-0.000397	0.001465	2.562544
110	-0.000122	0.001282	2.556260
001	-0.001678	0.000031	2.549977
011	-0.001404	0.001984	2.543693
111	0.001404	0.002838	2.537410
111	-0.002747	0.000549	2.531126
111	-0.003235	0.000244	2.524842
111	0.001831	-0.002594	2.518559
111	0.000305	0.000580	2.512275
111	-0.000946	-0.000916	2.505992
111	0.000488	-0.001862	2.499708
111	-0.001495	0.000610	2.493424
110	-0.000061	0.001068	2.487141
100	-0.000671	-0.000092	2.480857
000	-0.000702	-0.000214	2.474574
000	-0.001617	-0.000916	2.468290
